SUBJECT_ID,MASK_ID,ORIGINAL_BASENAME,OriginalFile,InpaintingFile,TRIPLET_SET
407,1,img/2018,aligned/407/img/2018/inpainted/00000_truth.png,aligned/407/img/2018/inpainted/00001_out_0.png,REF
407,1,img/771,aligned/407/img/771/inpainted/00000_truth.png,aligned/407/img/771/inpainted/00001_out_0.png,REF
407,2,img/1337,aligned/407/img/1337/inpainted/00000_truth.png,aligned/407/img/1337/inpainted/00002_out_0.png,PROBE
407,2,img/1856,aligned/407/img/1856/inpainted/00000_truth.png,aligned/407/img/1856/inpainted/00002_out_0.png,PROBE
407,2,img/2191,aligned/407/img/2191/inpainted/00000_truth.png,aligned/407/img/2191/inpainted/00002_out_0.png,PROBE
407,2,img/3209,aligned/407/img/3209/inpainted/00000_truth.png,aligned/407/img/3209/inpainted/00002_out_0.png,PROBE
407,2,img/5066,aligned/407/img/5066/inpainted/00000_truth.png,aligned/407/img/5066/inpainted/00002_out_0.png,PROBE
407,2,img/878,aligned/407/img/878/inpainted/00000_truth.png,aligned/407/img/878/inpainted/00002_out_0.png,PROBE
407,2,img/2018,aligned/407/img/2018/inpainted/00000_truth.png,aligned/407/img/2018/inpainted/00002_out_0.png,REF
407,2,img/771,aligned/407/img/771/inpainted/00000_truth.png,aligned/407/img/771/inpainted/00002_out_0.png,REF
407,3,img/1184,aligned/407/img/1184/inpainted/00000_truth.png,aligned/407/img/1184/inpainted/00003_out_0.png,PROBE
407,3,img/2018,aligned/407/img/2018/inpainted/00000_truth.png,aligned/407/img/2018/inpainted/00003_out_0.png,REF
407,3,img/771,aligned/407/img/771/inpainted/00000_truth.png,aligned/407/img/771/inpainted/00003_out_0.png,REF
407,5,img/1065,aligned/407/img/1065/inpainted/00000_truth.png,aligned/407/img/1065/inpainted/00005_out_0.png,PROBE
407,5,img/1184,aligned/407/img/1184/inpainted/00000_truth.png,aligned/407/img/1184/inpainted/00005_out_0.png,PROBE
407,5,img/1337,aligned/407/img/1337/inpainted/00000_truth.png,aligned/407/img/1337/inpainted/00005_out_0.png,PROBE
407,5,img/1856,aligned/407/img/1856/inpainted/00000_truth.png,aligned/407/img/1856/inpainted/00005_out_0.png,PROBE
407,5,img/2191,aligned/407/img/2191/inpainted/00000_truth.png,aligned/407/img/2191/inpainted/00005_out_0.png,PROBE
407,5,img/2951,aligned/407/img/2951/inpainted/00000_truth.png,aligned/407/img/2951/inpainted/00005_out_0.png,PROBE
407,5,img/3171,aligned/407/img/3171/inpainted/00000_truth.png,aligned/407/img/3171/inpainted/00005_out_0.png,PROBE
407,5,img/3209,aligned/407/img/3209/inpainted/00000_truth.png,aligned/407/img/3209/inpainted/00005_out_0.png,PROBE
407,5,img/3399,aligned/407/img/3399/inpainted/00000_truth.png,aligned/407/img/3399/inpainted/00005_out_0.png,PROBE
407,5,img/3601,aligned/407/img/3601/inpainted/00000_truth.png,aligned/407/img/3601/inpainted/00005_out_0.png,PROBE
407,5,img/5066,aligned/407/img/5066/inpainted/00000_truth.png,aligned/407/img/5066/inpainted/00005_out_0.png,PROBE
407,5,img/2018,aligned/407/img/2018/inpainted/00000_truth.png,aligned/407/img/2018/inpainted/00005_out_0.png,REF
407,5,img/771,aligned/407/img/771/inpainted/00000_truth.png,aligned/407/img/771/inpainted/00005_out_0.png,REF
407,6,img/1065,aligned/407/img/1065/inpainted/00000_truth.png,aligned/407/img/1065/inpainted/00006_out_0.png,PROBE
407,6,img/1184,aligned/407/img/1184/inpainted/00000_truth.png,aligned/407/img/1184/inpainted/00006_out_0.png,PROBE
407,6,img/1856,aligned/407/img/1856/inpainted/00000_truth.png,aligned/407/img/1856/inpainted/00006_out_0.png,PROBE
407,6,img/3171,aligned/407/img/3171/inpainted/00000_truth.png,aligned/407/img/3171/inpainted/00006_out_0.png,PROBE
407,6,img/3209,aligned/407/img/3209/inpainted/00000_truth.png,aligned/407/img/3209/inpainted/00006_out_0.png,PROBE
407,6,img/3399,aligned/407/img/3399/inpainted/00000_truth.png,aligned/407/img/3399/inpainted/00006_out_0.png,PROBE
407,6,img/3601,aligned/407/img/3601/inpainted/00000_truth.png,aligned/407/img/3601/inpainted/00006_out_0.png,PROBE
407,6,img/5066,aligned/407/img/5066/inpainted/00000_truth.png,aligned/407/img/5066/inpainted/00006_out_0.png,PROBE
407,6,img/2018,aligned/407/img/2018/inpainted/00000_truth.png,aligned/407/img/2018/inpainted/00006_out_0.png,REF
407,6,img/771,aligned/407/img/771/inpainted/00000_truth.png,aligned/407/img/771/inpainted/00006_out_0.png,REF
407,7,img/1184,aligned/407/img/1184/inpainted/00000_truth.png,aligned/407/img/1184/inpainted/00007_out_0.png,PROBE
407,7,img/1337,aligned/407/img/1337/inpainted/00000_truth.png,aligned/407/img/1337/inpainted/00007_out_0.png,PROBE
407,7,img/3209,aligned/407/img/3209/inpainted/00000_truth.png,aligned/407/img/3209/inpainted/00007_out_0.png,PROBE
407,7,img/3399,aligned/407/img/3399/inpainted/00000_truth.png,aligned/407/img/3399/inpainted/00007_out_0.png,PROBE
407,7,img/4116,aligned/407/img/4116/inpainted/00000_truth.png,aligned/407/img/4116/inpainted/00007_out_0.png,PROBE
407,7,img/878,aligned/407/img/878/inpainted/00000_truth.png,aligned/407/img/878/inpainted/00007_out_0.png,PROBE
407,7,img/2018,aligned/407/img/2018/inpainted/00000_truth.png,aligned/407/img/2018/inpainted/00007_out_0.png,REF
407,7,img/771,aligned/407/img/771/inpainted/00000_truth.png,aligned/407/img/771/inpainted/00007_out_0.png,REF
407,9,img/1184,aligned/407/img/1184/inpainted/00000_truth.png,aligned/407/img/1184/inpainted/00009_out_0.png,PROBE
407,9,img/2018,aligned/407/img/2018/inpainted/00000_truth.png,aligned/407/img/2018/inpainted/00009_out_0.png,REF
407,9,img/771,aligned/407/img/771/inpainted/00000_truth.png,aligned/407/img/771/inpainted/00009_out_0.png,REF
543,0,img/399,aligned/543/img/399/inpainted/00000_truth.png,aligned/543/img/399/inpainted/00000_out_0.png,PROBE
543,0,img/5174,aligned/543/img/5174/inpainted/00000_truth.png,aligned/543/img/5174/inpainted/00000_out_0.png,PROBE
543,0,img/5053,aligned/543/img/5053/inpainted/00000_truth.png,aligned/543/img/5053/inpainted/00000_out_0.png,REF
543,1,img/399,aligned/543/img/399/inpainted/00000_truth.png,aligned/543/img/399/inpainted/00001_out_0.png,PROBE
543,1,img/5053,aligned/543/img/5053/inpainted/00000_truth.png,aligned/543/img/5053/inpainted/00001_out_0.png,REF
543,2,img/2209,aligned/543/img/2209/inpainted/00000_truth.png,aligned/543/img/2209/inpainted/00002_out_0.png,PROBE
543,2,img/362,aligned/543/img/362/inpainted/00000_truth.png,aligned/543/img/362/inpainted/00002_out_0.png,PROBE
543,2,img/399,aligned/543/img/399/inpainted/00000_truth.png,aligned/543/img/399/inpainted/00002_out_0.png,PROBE
543,2,img/5174,aligned/543/img/5174/inpainted/00000_truth.png,aligned/543/img/5174/inpainted/00002_out_0.png,PROBE
543,2,img/5053,aligned/543/img/5053/inpainted/00000_truth.png,aligned/543/img/5053/inpainted/00002_out_0.png,REF
543,5,img/2209,aligned/543/img/2209/inpainted/00000_truth.png,aligned/543/img/2209/inpainted/00005_out_0.png,PROBE
543,5,img/362,aligned/543/img/362/inpainted/00000_truth.png,aligned/543/img/362/inpainted/00005_out_0.png,PROBE
543,5,img/399,aligned/543/img/399/inpainted/00000_truth.png,aligned/543/img/399/inpainted/00005_out_0.png,PROBE
543,5,img/5174,aligned/543/img/5174/inpainted/00000_truth.png,aligned/543/img/5174/inpainted/00005_out_0.png,PROBE
543,5,img/5053,aligned/543/img/5053/inpainted/00000_truth.png,aligned/543/img/5053/inpainted/00005_out_0.png,REF
543,6,img/399,aligned/543/img/399/inpainted/00000_truth.png,aligned/543/img/399/inpainted/00006_out_0.png,PROBE
543,6,img/5053,aligned/543/img/5053/inpainted/00000_truth.png,aligned/543/img/5053/inpainted/00006_out_0.png,REF
543,7,img/362,aligned/543/img/362/inpainted/00000_truth.png,aligned/543/img/362/inpainted/00007_out_0.png,PROBE
543,7,img/399,aligned/543/img/399/inpainted/00000_truth.png,aligned/543/img/399/inpainted/00007_out_0.png,PROBE
543,7,img/5053,aligned/543/img/5053/inpainted/00000_truth.png,aligned/543/img/5053/inpainted/00007_out_0.png,REF
543,9,img/399,aligned/543/img/399/inpainted/00000_truth.png,aligned/543/img/399/inpainted/00009_out_0.png,PROBE
543,9,img/5174,aligned/543/img/5174/inpainted/00000_truth.png,aligned/543/img/5174/inpainted/00009_out_0.png,PROBE
543,9,img/5053,aligned/543/img/5053/inpainted/00000_truth.png,aligned/543/img/5053/inpainted/00009_out_0.png,REF
570,0,img/1270,aligned/570/img/1270/inpainted/00000_truth.png,aligned/570/img/1270/inpainted/00000_out_0.png,PROBE
570,0,img/3920,aligned/570/img/3920/inpainted/00000_truth.png,aligned/570/img/3920/inpainted/00000_out_0.png,PROBE
570,0,img/42239,aligned/570/img/42239/inpainted/00000_truth.png,aligned/570/img/42239/inpainted/00000_out_0.png,PROBE
570,0,img/42264,aligned/570/img/42264/inpainted/00000_truth.png,aligned/570/img/42264/inpainted/00000_out_0.png,PROBE
570,0,img/1676,aligned/570/img/1676/inpainted/00000_truth.png,aligned/570/img/1676/inpainted/00000_out_0.png,REF
570,1,img/1270,aligned/570/img/1270/inpainted/00000_truth.png,aligned/570/img/1270/inpainted/00001_out_0.png,PROBE
570,1,img/42239,aligned/570/img/42239/inpainted/00000_truth.png,aligned/570/img/42239/inpainted/00001_out_0.png,PROBE
570,1,img/42264,aligned/570/img/42264/inpainted/00000_truth.png,aligned/570/img/42264/inpainted/00001_out_0.png,PROBE
570,1,img/1676,aligned/570/img/1676/inpainted/00000_truth.png,aligned/570/img/1676/inpainted/00001_out_0.png,REF
570,2,img/42239,aligned/570/img/42239/inpainted/00000_truth.png,aligned/570/img/42239/inpainted/00002_out_0.png,PROBE
570,2,img/42264,aligned/570/img/42264/inpainted/00000_truth.png,aligned/570/img/42264/inpainted/00002_out_0.png,PROBE
570,2,img/1676,aligned/570/img/1676/inpainted/00000_truth.png,aligned/570/img/1676/inpainted/00002_out_0.png,REF
570,5,img/1270,aligned/570/img/1270/inpainted/00000_truth.png,aligned/570/img/1270/inpainted/00005_out_0.png,PROBE
570,5,img/42239,aligned/570/img/42239/inpainted/00000_truth.png,aligned/570/img/42239/inpainted/00005_out_0.png,PROBE
570,5,img/1676,aligned/570/img/1676/inpainted/00000_truth.png,aligned/570/img/1676/inpainted/00005_out_0.png,REF
570,6,img/1270,aligned/570/img/1270/inpainted/00000_truth.png,aligned/570/img/1270/inpainted/00006_out_0.png,PROBE
570,6,img/3920,aligned/570/img/3920/inpainted/00000_truth.png,aligned/570/img/3920/inpainted/00006_out_0.png,PROBE
570,6,img/42239,aligned/570/img/42239/inpainted/00000_truth.png,aligned/570/img/42239/inpainted/00006_out_0.png,PROBE
570,6,img/42264,aligned/570/img/42264/inpainted/00000_truth.png,aligned/570/img/42264/inpainted/00006_out_0.png,PROBE
570,6,img/1676,aligned/570/img/1676/inpainted/00000_truth.png,aligned/570/img/1676/inpainted/00006_out_0.png,REF
570,7,img/42239,aligned/570/img/42239/inpainted/00000_truth.png,aligned/570/img/42239/inpainted/00007_out_0.png,PROBE
570,7,img/42264,aligned/570/img/42264/inpainted/00000_truth.png,aligned/570/img/42264/inpainted/00007_out_0.png,PROBE
570,7,img/1676,aligned/570/img/1676/inpainted/00000_truth.png,aligned/570/img/1676/inpainted/00007_out_0.png,REF
570,8,img/42239,aligned/570/img/42239/inpainted/00000_truth.png,aligned/570/img/42239/inpainted/00008_out_0.png,PROBE
570,8,img/1676,aligned/570/img/1676/inpainted/00000_truth.png,aligned/570/img/1676/inpainted/00008_out_0.png,REF
570,9,img/42239,aligned/570/img/42239/inpainted/00000_truth.png,aligned/570/img/42239/inpainted/00009_out_0.png,PROBE
570,9,img/1676,aligned/570/img/1676/inpainted/00000_truth.png,aligned/570/img/1676/inpainted/00009_out_0.png,REF
609,0,img/1131,aligned/609/img/1131/inpainted/00000_truth.png,aligned/609/img/1131/inpainted/00000_out_0.png,PROBE
609,0,img/2817,aligned/609/img/2817/inpainted/00000_truth.png,aligned/609/img/2817/inpainted/00000_out_0.png,PROBE
609,0,img/4451,aligned/609/img/4451/inpainted/00000_truth.png,aligned/609/img/4451/inpainted/00000_out_0.png,PROBE
609,0,img/4966,aligned/609/img/4966/inpainted/00000_truth.png,aligned/609/img/4966/inpainted/00000_out_0.png,PROBE
609,0,img/550,aligned/609/img/550/inpainted/00000_truth.png,aligned/609/img/550/inpainted/00000_out_0.png,PROBE
609,0,img/672,aligned/609/img/672/inpainted/00000_truth.png,aligned/609/img/672/inpainted/00000_out_0.png,PROBE
609,0,img/912,aligned/609/img/912/inpainted/00000_truth.png,aligned/609/img/912/inpainted/00000_out_0.png,PROBE
609,0,img/1337,aligned/609/img/1337/inpainted/00000_truth.png,aligned/609/img/1337/inpainted/00000_out_0.png,REF
609,0,img/3399,aligned/609/img/3399/inpainted/00000_truth.png,aligned/609/img/3399/inpainted/00000_out_0.png,REF
609,1,img/1131,aligned/609/img/1131/inpainted/00000_truth.png,aligned/609/img/1131/inpainted/00001_out_0.png,PROBE
609,1,img/4451,aligned/609/img/4451/inpainted/00000_truth.png,aligned/609/img/4451/inpainted/00001_out_0.png,PROBE
609,1,img/4966,aligned/609/img/4966/inpainted/00000_truth.png,aligned/609/img/4966/inpainted/00001_out_0.png,PROBE
609,1,img/550,aligned/609/img/550/inpainted/00000_truth.png,aligned/609/img/550/inpainted/00001_out_0.png,PROBE
609,1,img/912,aligned/609/img/912/inpainted/00000_truth.png,aligned/609/img/912/inpainted/00001_out_0.png,PROBE
609,1,img/1337,aligned/609/img/1337/inpainted/00000_truth.png,aligned/609/img/1337/inpainted/00001_out_0.png,REF
609,1,img/3399,aligned/609/img/3399/inpainted/00000_truth.png,aligned/609/img/3399/inpainted/00001_out_0.png,REF
609,2,img/1131,aligned/609/img/1131/inpainted/00000_truth.png,aligned/609/img/1131/inpainted/00002_out_0.png,PROBE
609,2,img/2089,aligned/609/img/2089/inpainted/00000_truth.png,aligned/609/img/2089/inpainted/00002_out_0.png,PROBE
609,2,img/4451,aligned/609/img/4451/inpainted/00000_truth.png,aligned/609/img/4451/inpainted/00002_out_0.png,PROBE
609,2,img/4966,aligned/609/img/4966/inpainted/00000_truth.png,aligned/609/img/4966/inpainted/00002_out_0.png,PROBE
609,2,img/550,aligned/609/img/550/inpainted/00000_truth.png,aligned/609/img/550/inpainted/00002_out_0.png,PROBE
609,2,img/912,aligned/609/img/912/inpainted/00000_truth.png,aligned/609/img/912/inpainted/00002_out_0.png,PROBE
609,2,img/1337,aligned/609/img/1337/inpainted/00000_truth.png,aligned/609/img/1337/inpainted/00002_out_0.png,REF
609,2,img/3399,aligned/609/img/3399/inpainted/00000_truth.png,aligned/609/img/3399/inpainted/00002_out_0.png,REF
609,5,img/1131,aligned/609/img/1131/inpainted/00000_truth.png,aligned/609/img/1131/inpainted/00005_out_0.png,PROBE
609,5,img/550,aligned/609/img/550/inpainted/00000_truth.png,aligned/609/img/550/inpainted/00005_out_0.png,PROBE
609,5,img/1337,aligned/609/img/1337/inpainted/00000_truth.png,aligned/609/img/1337/inpainted/00005_out_0.png,REF
609,5,img/3399,aligned/609/img/3399/inpainted/00000_truth.png,aligned/609/img/3399/inpainted/00005_out_0.png,REF
609,6,img/2089,aligned/609/img/2089/inpainted/00000_truth.png,aligned/609/img/2089/inpainted/00006_out_0.png,PROBE
609,6,img/2817,aligned/609/img/2817/inpainted/00000_truth.png,aligned/609/img/2817/inpainted/00006_out_0.png,PROBE
609,6,img/550,aligned/609/img/550/inpainted/00000_truth.png,aligned/609/img/550/inpainted/00006_out_0.png,PROBE
609,6,img/672,aligned/609/img/672/inpainted/00000_truth.png,aligned/609/img/672/inpainted/00006_out_0.png,PROBE
609,6,img/912,aligned/609/img/912/inpainted/00000_truth.png,aligned/609/img/912/inpainted/00006_out_0.png,PROBE
609,6,img/1337,aligned/609/img/1337/inpainted/00000_truth.png,aligned/609/img/1337/inpainted/00006_out_0.png,REF
609,6,img/3399,aligned/609/img/3399/inpainted/00000_truth.png,aligned/609/img/3399/inpainted/00006_out_0.png,REF
609,7,img/1131,aligned/609/img/1131/inpainted/00000_truth.png,aligned/609/img/1131/inpainted/00007_out_0.png,PROBE
609,7,img/2089,aligned/609/img/2089/inpainted/00000_truth.png,aligned/609/img/2089/inpainted/00007_out_0.png,PROBE
609,7,img/2817,aligned/609/img/2817/inpainted/00000_truth.png,aligned/609/img/2817/inpainted/00007_out_0.png,PROBE
609,7,img/3527,aligned/609/img/3527/inpainted/00000_truth.png,aligned/609/img/3527/inpainted/00007_out_0.png,PROBE
609,7,img/4116,aligned/609/img/4116/inpainted/00000_truth.png,aligned/609/img/4116/inpainted/00007_out_0.png,PROBE
609,7,img/4451,aligned/609/img/4451/inpainted/00000_truth.png,aligned/609/img/4451/inpainted/00007_out_0.png,PROBE
609,7,img/672,aligned/609/img/672/inpainted/00000_truth.png,aligned/609/img/672/inpainted/00007_out_0.png,PROBE
609,7,img/1337,aligned/609/img/1337/inpainted/00000_truth.png,aligned/609/img/1337/inpainted/00007_out_0.png,REF
609,7,img/3399,aligned/609/img/3399/inpainted/00000_truth.png,aligned/609/img/3399/inpainted/00007_out_0.png,REF
609,9,img/4451,aligned/609/img/4451/inpainted/00000_truth.png,aligned/609/img/4451/inpainted/00009_out_0.png,PROBE
609,9,img/4966,aligned/609/img/4966/inpainted/00000_truth.png,aligned/609/img/4966/inpainted/00009_out_0.png,PROBE
609,9,img/550,aligned/609/img/550/inpainted/00000_truth.png,aligned/609/img/550/inpainted/00009_out_0.png,PROBE
609,9,img/1337,aligned/609/img/1337/inpainted/00000_truth.png,aligned/609/img/1337/inpainted/00009_out_0.png,REF
609,9,img/3399,aligned/609/img/3399/inpainted/00000_truth.png,aligned/609/img/3399/inpainted/00009_out_0.png,REF
637,0,img/46339,aligned/637/img/46339/inpainted/00000_truth.png,aligned/637/img/46339/inpainted/00000_out_0.png,PROBE
637,0,img/46347,aligned/637/img/46347/inpainted/00000_truth.png,aligned/637/img/46347/inpainted/00000_out_0.png,PROBE
637,0,img/4751,aligned/637/img/4751/inpainted/00000_truth.png,aligned/637/img/4751/inpainted/00000_out_0.png,PROBE
637,0,img/46345,aligned/637/img/46345/inpainted/00000_truth.png,aligned/637/img/46345/inpainted/00000_out_0.png,REF
637,1,img/46339,aligned/637/img/46339/inpainted/00000_truth.png,aligned/637/img/46339/inpainted/00001_out_0.png,PROBE
637,1,img/46347,aligned/637/img/46347/inpainted/00000_truth.png,aligned/637/img/46347/inpainted/00001_out_0.png,PROBE
637,1,img/46348,aligned/637/img/46348/inpainted/00000_truth.png,aligned/637/img/46348/inpainted/00001_out_0.png,PROBE
637,1,img/4751,aligned/637/img/4751/inpainted/00000_truth.png,aligned/637/img/4751/inpainted/00001_out_0.png,PROBE
637,1,img/46345,aligned/637/img/46345/inpainted/00000_truth.png,aligned/637/img/46345/inpainted/00001_out_0.png,REF
637,2,img/46339,aligned/637/img/46339/inpainted/00000_truth.png,aligned/637/img/46339/inpainted/00002_out_0.png,PROBE
637,2,img/46347,aligned/637/img/46347/inpainted/00000_truth.png,aligned/637/img/46347/inpainted/00002_out_0.png,PROBE
637,2,img/46348,aligned/637/img/46348/inpainted/00000_truth.png,aligned/637/img/46348/inpainted/00002_out_0.png,PROBE
637,2,img/46345,aligned/637/img/46345/inpainted/00000_truth.png,aligned/637/img/46345/inpainted/00002_out_0.png,REF
637,3,img/46348,aligned/637/img/46348/inpainted/00000_truth.png,aligned/637/img/46348/inpainted/00003_out_0.png,PROBE
637,3,img/46345,aligned/637/img/46345/inpainted/00000_truth.png,aligned/637/img/46345/inpainted/00003_out_0.png,REF
637,5,img/46347,aligned/637/img/46347/inpainted/00000_truth.png,aligned/637/img/46347/inpainted/00005_out_0.png,PROBE
637,5,img/46348,aligned/637/img/46348/inpainted/00000_truth.png,aligned/637/img/46348/inpainted/00005_out_0.png,PROBE
637,5,img/4751,aligned/637/img/4751/inpainted/00000_truth.png,aligned/637/img/4751/inpainted/00005_out_0.png,PROBE
637,5,img/46345,aligned/637/img/46345/inpainted/00000_truth.png,aligned/637/img/46345/inpainted/00005_out_0.png,REF
637,6,img/46347,aligned/637/img/46347/inpainted/00000_truth.png,aligned/637/img/46347/inpainted/00006_out_0.png,PROBE
637,6,img/46345,aligned/637/img/46345/inpainted/00000_truth.png,aligned/637/img/46345/inpainted/00006_out_0.png,REF
637,7,img/46347,aligned/637/img/46347/inpainted/00000_truth.png,aligned/637/img/46347/inpainted/00007_out_0.png,PROBE
637,7,img/46345,aligned/637/img/46345/inpainted/00000_truth.png,aligned/637/img/46345/inpainted/00007_out_0.png,REF
637,9,img/4751,aligned/637/img/4751/inpainted/00000_truth.png,aligned/637/img/4751/inpainted/00009_out_0.png,PROBE
637,9,img/46345,aligned/637/img/46345/inpainted/00000_truth.png,aligned/637/img/46345/inpainted/00009_out_0.png,REF
741,0,img/57330,aligned/741/img/57330/inpainted/00000_truth.png,aligned/741/img/57330/inpainted/00000_out_0.png,PROBE
741,0,img/4087,aligned/741/img/4087/inpainted/00000_truth.png,aligned/741/img/4087/inpainted/00000_out_0.png,REF
741,2,img/57330,aligned/741/img/57330/inpainted/00000_truth.png,aligned/741/img/57330/inpainted/00002_out_0.png,PROBE
741,2,img/4087,aligned/741/img/4087/inpainted/00000_truth.png,aligned/741/img/4087/inpainted/00002_out_0.png,REF
741,3,img/57330,aligned/741/img/57330/inpainted/00000_truth.png,aligned/741/img/57330/inpainted/00003_out_0.png,PROBE
741,3,img/4087,aligned/741/img/4087/inpainted/00000_truth.png,aligned/741/img/4087/inpainted/00003_out_0.png,REF
741,5,img/57330,aligned/741/img/57330/inpainted/00000_truth.png,aligned/741/img/57330/inpainted/00005_out_0.png,PROBE
741,5,img/4087,aligned/741/img/4087/inpainted/00000_truth.png,aligned/741/img/4087/inpainted/00005_out_0.png,REF
741,6,img/57330,aligned/741/img/57330/inpainted/00000_truth.png,aligned/741/img/57330/inpainted/00006_out_0.png,PROBE
741,6,img/4087,aligned/741/img/4087/inpainted/00000_truth.png,aligned/741/img/4087/inpainted/00006_out_0.png,REF
785,0,img/3317,aligned/785/img/3317/inpainted/00000_truth.png,aligned/785/img/3317/inpainted/00000_out_0.png,PROBE
785,0,img/46387,aligned/785/img/46387/inpainted/00000_truth.png,aligned/785/img/46387/inpainted/00000_out_0.png,PROBE
785,0,img/46392,aligned/785/img/46392/inpainted/00000_truth.png,aligned/785/img/46392/inpainted/00000_out_0.png,PROBE
785,0,img/473,aligned/785/img/473/inpainted/00000_truth.png,aligned/785/img/473/inpainted/00000_out_0.png,PROBE
785,0,img/46391,aligned/785/img/46391/inpainted/00000_truth.png,aligned/785/img/46391/inpainted/00000_out_0.png,REF
785,1,img/3317,aligned/785/img/3317/inpainted/00000_truth.png,aligned/785/img/3317/inpainted/00001_out_0.png,PROBE
785,1,img/4155,aligned/785/img/4155/inpainted/00000_truth.png,aligned/785/img/4155/inpainted/00001_out_0.png,PROBE
785,1,img/46387,aligned/785/img/46387/inpainted/00000_truth.png,aligned/785/img/46387/inpainted/00001_out_0.png,PROBE
785,1,img/46392,aligned/785/img/46392/inpainted/00000_truth.png,aligned/785/img/46392/inpainted/00001_out_0.png,PROBE
785,1,img/46391,aligned/785/img/46391/inpainted/00000_truth.png,aligned/785/img/46391/inpainted/00001_out_0.png,REF
785,2,img/46387,aligned/785/img/46387/inpainted/00000_truth.png,aligned/785/img/46387/inpainted/00002_out_0.png,PROBE
785,2,img/46392,aligned/785/img/46392/inpainted/00000_truth.png,aligned/785/img/46392/inpainted/00002_out_0.png,PROBE
785,2,img/46391,aligned/785/img/46391/inpainted/00000_truth.png,aligned/785/img/46391/inpainted/00002_out_0.png,REF
785,5,img/46392,aligned/785/img/46392/inpainted/00000_truth.png,aligned/785/img/46392/inpainted/00005_out_0.png,PROBE
785,5,img/473,aligned/785/img/473/inpainted/00000_truth.png,aligned/785/img/473/inpainted/00005_out_0.png,PROBE
785,5,img/46391,aligned/785/img/46391/inpainted/00000_truth.png,aligned/785/img/46391/inpainted/00005_out_0.png,REF
785,6,img/473,aligned/785/img/473/inpainted/00000_truth.png,aligned/785/img/473/inpainted/00006_out_0.png,PROBE
785,6,img/46391,aligned/785/img/46391/inpainted/00000_truth.png,aligned/785/img/46391/inpainted/00006_out_0.png,REF
785,7,img/46392,aligned/785/img/46392/inpainted/00000_truth.png,aligned/785/img/46392/inpainted/00007_out_0.png,PROBE
785,7,img/473,aligned/785/img/473/inpainted/00000_truth.png,aligned/785/img/473/inpainted/00007_out_0.png,PROBE
785,7,img/46391,aligned/785/img/46391/inpainted/00000_truth.png,aligned/785/img/46391/inpainted/00007_out_0.png,REF
785,8,img/46387,aligned/785/img/46387/inpainted/00000_truth.png,aligned/785/img/46387/inpainted/00008_out_0.png,PROBE
785,8,img/46391,aligned/785/img/46391/inpainted/00000_truth.png,aligned/785/img/46391/inpainted/00008_out_0.png,REF
1244,6,img/34600,aligned/1244/img/34600/inpainted/00000_truth.png,aligned/1244/img/34600/inpainted/00006_out_0.png,PROBE
1244,6,img/34670,aligned/1244/img/34670/inpainted/00000_truth.png,aligned/1244/img/34670/inpainted/00006_out_0.png,REF
1244,7,img/34600,aligned/1244/img/34600/inpainted/00000_truth.png,aligned/1244/img/34600/inpainted/00007_out_0.png,PROBE
1244,7,img/34670,aligned/1244/img/34670/inpainted/00000_truth.png,aligned/1244/img/34670/inpainted/00007_out_0.png,REF
1247,0,img/4872,aligned/1247/img/4872/inpainted/00000_truth.png,aligned/1247/img/4872/inpainted/00000_out_0.png,PROBE
1247,0,img/70192,aligned/1247/img/70192/inpainted/00000_truth.png,aligned/1247/img/70192/inpainted/00000_out_0.png,PROBE
1247,0,img/70193,aligned/1247/img/70193/inpainted/00000_truth.png,aligned/1247/img/70193/inpainted/00000_out_0.png,REF
1247,1,img/4872,aligned/1247/img/4872/inpainted/00000_truth.png,aligned/1247/img/4872/inpainted/00001_out_0.png,PROBE
1247,1,img/70192,aligned/1247/img/70192/inpainted/00000_truth.png,aligned/1247/img/70192/inpainted/00001_out_0.png,PROBE
1247,1,img/70193,aligned/1247/img/70193/inpainted/00000_truth.png,aligned/1247/img/70193/inpainted/00001_out_0.png,REF
1247,2,img/4872,aligned/1247/img/4872/inpainted/00000_truth.png,aligned/1247/img/4872/inpainted/00002_out_0.png,PROBE
1247,2,img/70192,aligned/1247/img/70192/inpainted/00000_truth.png,aligned/1247/img/70192/inpainted/00002_out_0.png,PROBE
1247,2,img/70193,aligned/1247/img/70193/inpainted/00000_truth.png,aligned/1247/img/70193/inpainted/00002_out_0.png,REF
1247,5,img/4872,aligned/1247/img/4872/inpainted/00000_truth.png,aligned/1247/img/4872/inpainted/00005_out_0.png,PROBE
1247,5,img/70192,aligned/1247/img/70192/inpainted/00000_truth.png,aligned/1247/img/70192/inpainted/00005_out_0.png,PROBE
1247,5,img/70193,aligned/1247/img/70193/inpainted/00000_truth.png,aligned/1247/img/70193/inpainted/00005_out_0.png,REF
1247,6,img/70192,aligned/1247/img/70192/inpainted/00000_truth.png,aligned/1247/img/70192/inpainted/00006_out_0.png,PROBE
1247,6,img/70193,aligned/1247/img/70193/inpainted/00000_truth.png,aligned/1247/img/70193/inpainted/00006_out_0.png,REF
1247,7,img/4872,aligned/1247/img/4872/inpainted/00000_truth.png,aligned/1247/img/4872/inpainted/00007_out_0.png,PROBE
1247,7,img/70192,aligned/1247/img/70192/inpainted/00000_truth.png,aligned/1247/img/70192/inpainted/00007_out_0.png,PROBE
